Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2019,5,1161,92,1115,67,H,0,27,50,12,23,26,30,8,27,21,8,3,1,18,22,58,5,19,18,27,14,18,9,8,3,0,26
2019,5,1173,76,1164,46,H,0,30,61,4,22,12,18,7,32,14,11,6,3,16,16,54,3,24,11,15,7,27,4,21,2,1,16
2019,5,1174,78,1389,75,A,0,25,54,9,20,19,25,11,26,11,23,5,6,19,28,69,7,24,12,16,15,21,11,16,12,8,25
2019,5,1182,84,1456,70,H,0,32,61,12,26,8,13,8,23,19,9,11,2,16,26,57,8,20,10,18,13,22,14,16,3,3,15
2019,5,1184,81,1151,78,A,0,28,65,8,29,17,24,7,29,13,13,9,2,27,25,53,6,18,22,31,5,33,12,20,3,3,25
2019,5,1193,60,1137,58,A,0,20,49,6,16,14,17,7,20,4,13,5,3,23,20,58,5,21,13,22,17,24,14,14,3,9,20
2019,5,1207,85,1148,78,H,0,27,59,11,29,20,26,11,23,21,13,10,6,10,28,58,12,25,10,16,9,25,12,17,5,6,19
2019,5,1211,104,1411,67,H,0,37,71,8,25,22,25,14,38,18,12,7,7,18,24,70,7,26,12,18,10,21,12,15,6,3,22
2019,5,1213,89,1175,47,H,0,36,69,6,24,11,21,14,37,17,13,11,6,16,15,54,8,22,9,18,8,23,6,20,7,0,24
2019,5,1222,101,1105,54,H,0,37,61,15,30,12,15,8,29,23,11,8,5,11,22,54,7,21,3,6,4,16,11,15,5,1,14
2019,5,1223,75,1200,72,H,0,25,52,7,15,18,26,10,21,17,16,8,2,18,24,57,14,29,10,12,12,21,16,18,6,6,23
2019,5,1226,72,1129,70,A,0,22,58,12,25,16,19,8,28,13,12,2,3,22,25,62,8,25,12,23,12,27,12,9,3,3,19
2019,5,1237,71,1183,65,H,0,22,57,7,25,20,29,12,26,16,17,5,4,20,19,53,6,17,21,26,8,27,11,18,6,5,27
2019,5,1245,83,1156,79,A,0,24,58,8,23,27,38,12,35,14,12,3,2,27,27,61,8,27,17,32,6,28,13,7,5,4,23
2019,5,1248,77,1247,76,A,0,25,53,9,20,18,23,11,31,18,17,3,4,19,23,61,11,31,19,24,10,20,12,7,7,0,22
2019,5,1252,86,1398,79,H,0,28,57,3,14,27,31,6,34,9,18,7,5,13,29,70,10,31,11,13,7,26,13,14,9,6,28
2019,5,1258,61,1424,50,A,0,23,60,5,15,10,12,11,21,7,12,10,3,15,21,51,2,16,6,7,10,27,11,24,6,10,18
2019,5,1262,88,1447,84,H,0,30,63,9,26,19,30,14,29,18,13,3,4,22,28,70,10,31,18,24,15,27,13,10,6,3,26
2019,5,1265,82,1162,76,H,0,29,57,12,28,12,22,13,26,13,16,4,2,24,26,56,7,23,17,24,10,22,16,14,9,3,23
2019,5,1266,92,1126,59,H,0,29,57,14,27,20,22,8,36,20,22,5,7,16,20,69,3,19,16,22,15,21,7,15,11,2,19
2019,5,1276,56,1221,37,H,0,18,50,3,19,17,21,7,32,13,9,6,9,8,16,52,4,14,1,3,6,25,10,16,1,1,17
2019,5,1279,90,1444,64,H,0,33,61,10,22,14,18,10,21,14,12,15,5,20,20,49,7,19,17,21,10,18,15,24,4,0,18
2019,5,1293,73,1460,54,H,0,27,50,10,22,9,14,12,29,17,21,2,5,20,21,55,3,18,9,17,9,16,7,12,7,0,15
2019,5,1301,95,1271,49,H,0,35,62,11,27,14,17,15,32,23,14,4,3,20,17,54,5,19,10,16,9,15,9,15,9,4,17
2019,5,1315,63,1454,60,A,0,24,58,5,18,10,14,7,36,9,14,3,4,16,22,67,8,26,8,10,9,31,10,8,6,2,19
2019,5,1317,78,1339,73,N,0,28,53,8,20,14,18,6,20,17,9,3,3,18,25,52,9,21,14,21,8,18,6,9,5,3,14
2019,5,1319,97,1239,82,H,0,36,74,10,29,15,25,17,25,14,11,10,1,19,32,61,7,23,11,16,8,26,14,17,4,8,20
2019,5,1333,83,1461,64,H,0,31,63,5,18,16,21,15,30,17,12,6,6,22,24,57,7,23,9,20,8,19,14,12,5,1,22
2019,5,1340,71,1415,64,H,0,27,59,3,18,14,29,12,23,15,12,11,5,21,21,47,9,23,13,20,7,27,15,24,4,3,22
2019,5,1342,80,1399,65,A,0,32,65,10,23,6,9,12,28,20,13,9,1,24,22,53,7,19,14,25,9,24,14,15,4,8,19
2019,5,1345,84,1123,75,H,0,30,69,7,32,17,24,19,21,17,11,4,5,22,25,52,11,23,14,19,8,21,9,18,4,2,24
2019,5,1362,93,1263,50,H,0,30,55,14,29,19,23,14,27,21,13,9,5,13,21,54,3,20,5,7,7,13,12,14,6,2,16
2019,5,1381,66,1363,59,A,0,28,68,3,18,7,17,16,29,13,10,9,4,23,17,48,5,17,20,27,7,27,12,19,0,5,22
2019,5,1382,67,1238,36,H,0,20,55,6,23,21,26,11,22,10,16,15,10,16,13,62,5,26,5,12,15,20,8,23,7,2,21
2019,5,1387,62,1407,58,H,0,21,56,8,26,12,25,13,26,16,10,7,3,17,21,54,5,18,11,15,9,30,15,14,8,3,22
2019,5,1393,84,1287,70,H,0,28,68,3,16,25,30,17,34,11,14,6,8,18,28,70,7,24,7,12,12,25,14,12,7,3,24
2019,5,1409,74,1354,52,H,0,26,50,8,16,14,19,10,33,19,14,2,2,20,18,58,7,23,9,15,11,18,10,10,8,1,19
2019,5,1426,74,1320,65,H,0,23,51,5,19,23,31,7,30,13,14,8,1,21,22,56,3,22,18,27,5,24,8,10,5,6,24
2019,5,1437,86,1346,53,H,0,32,68,12,32,10,16,20,30,20,11,5,8,18,19,56,5,21,10,16,10,19,7,13,5,4,17
2019,5,1443,86,1404,71,H,0,34,65,5,17,13,21,15,30,15,13,9,8,19,25,59,8,25,13,23,11,21,10,13,6,3,18
2019,5,1448,90,1299,78,H,0,28,56,8,17,26,33,17,27,12,14,4,4,15,27,59,11,26,13,19,8,14,15,9,5,3,24
2019,5,1457,94,1188,82,A,0,33,63,14,30,14,22,13,27,16,18,8,2,26,32,67,4,19,14,25,16,22,14,16,5,2,19
2019,5,1459,68,1219,60,A,0,26,55,12,25,4,8,12,19,11,12,6,4,13,24,46,4,13,8,13,6,19,12,13,9,3,12
2019,5,1462,91,1191,85,H,0,32,62,10,22,17,31,19,32,18,12,4,6,21,27,59,17,33,14,18,3,19,20,9,5,1,25
2019,6,1104,81,1111,73,H,0,25,65,5,16,26,43,21,24,7,10,9,4,23,25,51,9,15,14,25,11,28,7,22,4,1,29
2019,6,1112,82,1142,61,H,0,32,70,9,23,9,14,12,31,16,7,8,0,17,23,60,10,25,5,9,5,28,9,17,2,0,17
2019,6,1130,74,1383,69,H,0,22,50,5,20,25,37,12,27,9,13,4,2,19,22,51,12,30,13,21,8,23,12,14,2,3,24
2019,6,1159,73,1165,57,A,0,32,64,2,13,7,11,7,34,16,11,5,2,14,23,59,4,28,7,17,8,25,15,15,6,3,12
2019,6,1163,94,1282,66,H,0,35,65,12,27,12,18,13,24,17,12,7,4,23,21,50,6,17,18,27,9,20,10,18,9,2,18
2019,6,1166,75,1190,69,H,0,26,48,9,15,14,16,3,19,12,16,6,3,11,29,67,8,26,3,3,19,21,13,19,9,2,23
2019,6,1171,82,1259,80,A,0,25,51,13,23,19,23,7,21,15,10,3,7,18,31,63,5,14,13,20,13,21,13,8,5,4,19
2019,6,1181,94,1119,72,H,0,35,72,15,36,9,13,12,38,24,12,8,9,11,28,78,12,31,4,7,13,27,22,10,4,1,17
2019,6,1187,84,1249,78,H,0,28,62,6,24,22,36,12,29,17,12,8,7,18,30,69,3,16,15,20,11,30,9,15,8,3,24
2019,6,1194,80,1416,79,A,0,28,67,12,34,12,18,17,23,14,14,6,1,27,28,56,6,20,17,26,12,26,14,13,5,2,19
2019,6,1199,80,1408,69,A,0,29,60,6,19,16,24,13,24,14,14,8,4,21,23,52,8,23,15,24,8,21,16,18,4,4,22
2019,6,1234,93,1453,82,H,0,27,53,5,18,34,45,8,30,16,17,10,4,15,32,69,7,26,11,16,11,21,17,20,9,2,30
2019,6,1256,76,1358,69,H,0,21,48,8,27,26,39,14,29,14,17,7,3,21,21,55,9,23,18,24,8,21,8,13,7,1,31
2019,6,1267,76,1220,72,H,0,29,62,7,24,11,14,10,21,13,14,10,4,21,26,60,7,19,13,19,16,25,7,20,7,2,20
2019,6,1277,106,1195,82,H,0,41,77,8,23,16,23,20,29,33,16,10,6,22,28,62,8,19,18,27,7,18,22,14,10,3,17
2019,6,1280,77,1216,59,H,0,30,66,9,24,8,9,16,20,14,12,15,4,16,22,49,6,20,9,11,8,20,13,21,5,1,10
2019,6,1283,83,1391,70,H,0,27,56,6,16,23,38,15,27,13,17,10,7,16,26,74,8,31,10,13,18,24,12,18,12,5,30
2019,6,1295,82,1364,63,H,0,27,55,10,29,18,22,7,25,12,9,4,3,23,20,54,3,12,20,27,11,22,6,12,3,3,22
2019,6,1304,87,1368,35,H,0,31,55,8,25,17,22,6,33,21,15,14,8,14,15,56,3,17,2,4,9,21,8,25,9,2,18
2019,6,1312,63,1135,60,H,0,25,50,5,19,8,16,7,28,6,17,9,1,19,21,56,5,23,13,21,9,25,9,14,8,2,19
2019,6,1317,68,1218,51,A,0,27,55,5,19,9,14,9,25,13,11,6,3,18,19,52,6,24,7,13,12,20,10,17,4,6,14
2019,6,1326,107,1236,61,H,0,34,56,15,28,24,28,6,33,21,11,6,5,18,22,65,6,27,11,17,12,18,6,15,3,0,21
2019,6,1353,95,1180,66,H,0,33,63,14,26,15,26,13,29,19,14,7,8,17,25,59,9,21,7,14,8,20,11,18,4,1,23
2019,6,1370,82,1136,59,N,0,30,65,7,22,15,23,13,28,10,13,8,3,23,17,51,5,26,20,25,6,22,7,13,9,4,24
2019,6,1379,74,1374,64,A,0,27,55,13,24,7,9,10,26,19,12,5,6,12,23,58,12,30,6,9,11,20,15,10,6,4,13
2019,6,1388,92,1430,63,H,0,33,56,8,16,18,25,9,28,11,10,9,0,13,24,54,9,22,6,11,5,20,12,15,5,4,21
2019,6,1395,79,1331,62,H,0,29,57,7,15,14,20,10,32,22,16,6,3,15,23,63,5,21,11,18,11,22,12,13,7,3,14
2019,6,1435,82,1425,78,A,0,27,71,9,26,19,30,19,30,14,14,7,1,20,32,81,4,19,10,18,21,26,9,11,8,5,26
2019,6,1438,76,1203,57,H,0,30,55,8,19,8,13,6,26,18,12,7,3,22,18,45,6,18,15,23,6,19,8,17,4,2,21
2019,6,1450,89,1311,72,H,0,35,70,8,27,11,19,11,28,26,8,9,3,13,24,66,16,45,8,10,13,28,17,19,1,4,19
2019,7,1113,90,1253,58,H,0,29,65,5,16,27,36,18,45,17,18,7,7,23,17,62,9,31,15,24,7,23,14,16,11,4,27
2019,7,1116,81,1413,58,H,0,23,49,8,20,27,41,5,26,14,15,10,6,21,18,56,7,29,15,18,11,25,11,24,3,0,32
2019,7,1124,91,1341,80,H,0,31,51,11,23,18,27,7,25,17,16,4,11,20,28,61,11,22,13,25,15,16,14,13,8,1,22
2019,7,1125,92,1292,73,H,0,35,65,6,19,16,24,8,28,21,13,10,6,16,27,66,5,19,14,19,13,27,10,21,7,4,20
2019,7,1138,62,1356,53,A,0,22,62,8,28,10,12,17,24,12,13,6,4,15,21,52,3,13,8,12,9,24,6,19,6,7,15
2019,7,1139,84,1178,63,H,0,29,56,7,26,19,23,5,25,18,13,5,2,22,23,52,6,16,11,20,6,24,6,18,8,0,20
2019,7,1177,91,1288,63,H,0,35,68,12,28,9,12,17,35,22,18,6,2,21,22,60,6,24,13,23,8,18,10,12,7,1,16
2019,7,1182,89,1227,88,H,0,31,74,12,36,15,24,19,22,16,13,10,3,20,31,60,14,26,12,18,11,26,19,20,3,2,22
2019,7,1213,76,1239,59,H,0,27,65,5,20,17,23,21,31,14,15,4,1,20,21,54,5,22,12,20,6,19,13,13,8,6,20
2019,7,1235,85,1411,73,H,0,28,58,7,23,22,30,11,37,12,16,7,8,15,26,74,7,28,14,15,12,23,11,10,10,1,21
2019,7,1242,84,1436,68,H,0,33,63,12,19,6,10,8,30,19,13,7,2,18,23,56,9,26,13,17,5,23,11,12,3,2,13
2019,7,1243,64,1176,56,H,0,23,60,6,27,12,27,11,29,13,9,10,3,18,19,52,7,29,11,16,5,30,7,17,4,1,21
2019,7,1268,82,1299,59,H,0,31,66,10,30,10,16,15,30,24,12,8,3,13,24,61,4,22,7,9,7,23,13,12,7,4,20
2019,7,1278,78,1428,69,H,0,29,56,7,19,13,18,7,27,20,11,4,7,19,24,60,7,21,14,19,11,23,10,12,3,2,19
2019,7,1310,80,1382,72,H,0,27,62,7,22,19,25,14,25,13,12,6,9,11,32,68,6,15,2,3,11,26,13,15,5,4,22
2019,7,1314,90,1390,72,H,0,35,71,6,13,14,21,13,32,19,12,7,5,18,27,67,7,22,11,15,11,24,17,15,8,5,18
2019,7,1321,63,1110,51,H,0,21,58,4,22,17,24,12,29,12,9,6,4,17,17,50,6,21,11,17,9,29,8,16,3,1,22
2019,7,1325,81,1144,73,H,0,26,53,7,18,22,33,10,30,17,12,5,6,15,24,55,10,29,15,23,8,24,13,12,8,1,24
2019,7,1328,87,1427,67,A,0,35,69,8,19,9,11,9,32,13,14,8,5,13,26,73,9,29,6,7,16,26,13,20,5,3,16
2019,7,1336,76,1240,61,H,0,26,64,10,32,14,21,15,20,10,6,7,3,17,23,58,3,14,12,16,12,25,6,16,5,3,22
2019,7,1338,84,1407,75,H,0,30,60,10,27,14,17,8,29,20,9,1,2,18,22,63,6,21,25,28,14,23,14,7,4,5,16
2019,7,1349,73,1105,59,H,0,25,44,10,25,13,22,4,32,11,18,6,6,14,23,64,5,25,8,13,12,18,10,10,9,2,16
2019,7,1359,74,1244,60,H,0,28,58,10,23,8,11,7,28,16,7,3,6,14,23,61,8,17,6,10,13,24,12,9,3,2,16
2019,7,1377,90,1319,74,H,0,30,55,10,25,20,27,6,30,18,11,8,1,18,22,54,9,24,21,28,6,19,8,14,4,2,25
2019,7,1378,74,1122,70,H,0,24,58,5,21,21,41,15,32,11,18,11,6,28,18,55,7,16,27,36,10,30,13,18,6,4,29
2019,7,1386,78,1284,63,H,0,28,68,7,29,15,22,15,28,17,6,4,1,16,26,54,4,18,7,14,2,27,13,10,4,5,18
2019,7,1400,65,1419,55,H,0,26,62,6,25,7,11,9,27,12,9,8,5,13,22,57,4,16,7,12,9,26,5,15,4,1,13
2019,7,1410,76,1394,69,A,0,26,63,6,18,18,22,15,21,13,7,4,3,18,23,54,7,16,16,20,12,24,11,12,1,8,23
2019,7,1420,75,1264,52,H,0,26,53,13,29,10,13,10,25,19,18,10,1,13,20,49,9,27,3,9,8,19,10,22,7,2,21
2019,7,1433,72,1132,61,H,0,21,58,8,29,22,28,11,20,13,15,11,6,25,19,54,6,18,17,27,18,29,8,27,6,1,26
2019,7,1449,66,1360,63,H,0,23,56,5,19,15,17,11,20,10,9,10,5,15,25,53,6,16,7,11,9,22,16,18,2,5,15
2019,8,1114,83,1398,67,A,0,33,58,4,15,13,19,8,30,12,16,7,4,16,24,61,12,35,7,14,10,20,17,17,6,3,21
2019,8,1140,82,1322,57,H,0,28,59,7,22,19,25,8,34,15,15,5,8,15,20,64,6,19,11,15,9,23,7,15,8,2,22
2019,8,1143,80,1214,66,H,0,26,52,8,14,20,27,7,30,16,11,5,10,19,22,71,3,21,19,22,20,24,5,9,4,1,22
2019,8,1145,82,1137,73,A,0,26,57,10,22,20,25,9,27,13,12,8,4,21,26,53,10,26,11,20,5,23,14,15,4,6,22
2019,8,1148,86,1262,74,H,0,29,55,12,24,16,18,9,22,9,16,10,3,20,28,59,7,23,11,18,13,18,12,16,9,1,19
2019,8,1149,89,1354,72,H,0,31,62,7,23,20,29,9,22,14,8,10,4,21,29,55,2,9,12,15,7,28,15,20,2,1,26
2019,8,1153,73,1300,51,H,0,31,53,5,14,6,12,10,21,19,13,8,8,13,17,47,8,17,9,12,10,16,12,16,4,1,18
2019,8,1158,66,1348,55,H,0,21,48,3,18,21,27,9,32,10,12,3,4,21,22,64,2,20,9,16,15,22,7,9,4,1,22
2019,8,1160,100,1179,71,H,0,33,56,10,22,24,37,8,36,15,12,5,5,17,24,62,11,37,12,21,8,21,14,13,5,2,26
2019,8,1198,86,1454,83,H,0,29,73,10,35,18,27,13,29,16,14,10,6,18,32,70,6,18,13,21,15,35,12,22,9,6,23
2019,8,1202,88,1205,86,H,0,35,66,8,23,10,17,7,27,21,11,7,3,16,32,64,9,22,13,20,8,27,12,11,8,1,19
2019,8,1204,98,1206,89,H,0,33,56,2,8,30,48,4,22,6,9,10,7,18,30,58,14,23,15,19,8,28,16,22,5,3,33
2019,8,1207,88,1228,80,A,0,34,61,6,18,14,16,11,28,15,22,5,6,16,31,67,6,19,12,17,10,16,17,15,13,3,24
2019,8,1209,62,1273,60,H,0,23,54,15,35,1,6,7,24,13,14,7,5,15,23,58,7,26,7,10,11,28,14,14,3,1,14
2019,8,1217,74,1269,71,A,0,28,58,8,23,10,12,7,25,21,11,3,6,17,26,59,7,20,12,15,8,22,14,9,5,3,16
2019,8,1229,75,1152,71,H,0,28,61,8,26,11,19,11,28,18,12,6,6,21,23,60,3,19,22,28,12,27,9,12,8,1,19
2019,8,1250,78,1265,72,H,0,29,60,13,27,7,10,8,28,16,13,4,0,14,23,55,15,29,11,14,4,26,19,12,7,0,14
2019,8,1254,89,1193,87,A,0,31,60,13,25,14,20,7,21,17,10,8,4,14,31,61,10,23,15,21,12,25,19,14,6,3,19
2019,8,1255,66,1271,63,A,0,18,39,12,26,18,22,4,30,11,16,3,1,19,21,58,10,32,11,15,10,19,16,9,6,1,20
2019,8,1257,104,1380,54,H,0,32,55,9,25,31,39,14,23,17,13,5,3,26,18,46,3,10,15,24,8,14,6,23,2,0,39
2019,8,1258,79,1169,64,H,0,27,55,7,18,18,23,13,28,17,20,11,3,25,22,55,5,13,15,28,12,14,17,17,9,4,22
2019,8,1259,91,1175,62,H,0,30,68,10,26,21,28,18,33,21,11,7,3,22,17,62,6,27,22,27,15,23,7,13,7,6,20
2019,8,1261,85,1272,76,H,0,34,63,5,18,12,16,13,24,15,14,10,6,19,26,64,10,30,14,20,14,18,12,14,5,3,17
2019,8,1274,96,1372,58,H,0,37,69,11,23,11,18,17,24,22,8,10,6,11,24,61,4,13,6,7,14,20,8,19,5,4,15
2019,8,1294,88,1337,80,H,0,25,59,13,30,25,32,15,30,9,17,2,6,21,28,63,8,18,16,23,10,22,7,11,8,5,27
2019,8,1301,100,1421,49,H,0,37,69,7,19,19,25,15,36,22,15,13,7,21,17,51,6,20,9,16,3,21,11,24,5,6,22
2019,8,1307,90,1233,83,H,0,27,53,12,30,24,38,9,32,19,20,7,5,22,24,60,9,26,26,36,11,23,15,15,12,3,29
2019,8,1311,83,1225,80,A,0,27,59,9,21,20,24,6,19,12,9,9,5,17,32,63,8,23,8,13,14,28,17,18,2,4,18
2019,8,1335,91,1248,61,H,0,35,61,13,29,8,9,5,24,19,10,8,0,12,26,52,8,20,1,3,3,22,10,18,3,3,14
2019,8,1344,70,1221,61,H,0,27,59,6,17,10,18,12,29,12,14,9,4,12,22,61,7,18,10,11,11,25,14,14,9,1,18
2019,8,1366,97,1399,83,H,0,32,79,13,43,20,27,24,33,22,23,16,0,11,34,76,9,35,6,9,11,25,22,23,11,5,19
2019,8,1376,81,1313,64,H,0,28,54,11,29,14,21,8,28,21,15,7,8,16,20,47,10,22,14,22,3,21,8,15,5,3,22
2019,8,1387,69,1466,58,H,0,24,51,4,16,17,27,3,31,19,8,8,6,18,20,56,4,15,14,19,8,31,11,14,3,2,23
2019,8,1396,81,1208,77,H,0,30,69,6,20,15,18,9,23,11,11,13,2,17,28,55,4,10,17,22,7,32,15,20,9,4,17
2019,8,1397,66,1210,53,H,0,19,48,4,12,24,38,11,33,12,13,6,4,19,16,58,3,19,18,21,11,26,5,14,6,2,30
2019,8,1403,59,1368,40,H,0,22,52,5,19,10,16,5,33,12,12,6,5,19,12,46,5,29,11,18,3,22,7,15,4,1,18
2019,8,1408,81,1157,76,H,0,24,53,12,25,21,32,10,30,18,18,5,3,19,26,65,9,29,15,26,14,24,12,13,9,3,26
2019,8,1422,82,1423,61,A,0,34,60,8,21,6,10,8,25,10,14,5,1,17,22,54,6,19,11,14,9,20,10,19,3,2,12
2019,8,1424,72,1415,51,H,0,23,50,7,19,19,33,14,24,12,13,9,2,15,19,48,9,24,4,7,6,21,8,20,10,3,27
2019,8,1429,94,1290,59,H,0,29,50,11,21,25,31,6,33,24,12,7,6,14,19,61,10,22,11,14,9,20,8,13,5,1,22
2019,8,1444,85,1324,77,A,0,28,62,4,19,25,32,12,37,14,14,8,5,20,25,67,10,28,17,24,11,26,18,13,6,6,24
2019,8,1458,77,1462,68,A,0,31,62,9,16,6,13,12,28,14,7,4,4,15,27,59,5,24,9,16,9,23,10,10,3,4,17
2019,8,1465,70,1331,69,A,0,25,67,5,20,15,20,13,22,3,5,8,1,16,26,54,5,13,12,20,10,33,10,16,1,3,19
2019,9,1112,79,1431,46,H,0,29,59,4,16,17,29,9,27,12,6,8,6,18,16,48,4,13,10,16,9,26,9,22,4,1,26
2019,9,1131,71,1107,61,A,0,28,55,10,22,5,11,12,28,18,14,3,4,21,20,59,5,20,16,22,14,19,14,8,7,3,13
2019,9,1133,74,1240,65,H,0,26,47,4,13,18,24,6,25,18,15,8,4,16,26,57,8,19,5,9,8,18,22,14,7,2,23
2019,9,1136,71,1389,63,H,0,25,57,13,32,8,15,8,26,21,9,4,0,15,23,50,7,17,10,17,5,27,15,14,3,3,17
2019,9,1155,74,1358,59,H,0,26,49,9,23,13,18,8,29,14,12,6,5,11,22,63,8,24,7,8,11,18,10,8,5,1,15
2019,9,1161,81,1286,77,H,0,27,62,6,30,21,28,11,22,9,7,8,1,16,27,58,14,35,9,13,9,26,14,15,3,1,26
2019,9,1181,84,1185,46,H,0,36,77,5,24,7,16,23,33,23,11,14,11,8,21,68,3,18,1,3,16,21,9,20,10,5,16
2019,9,1196,82,1247,69,H,0,30,54,3,13,19,26,9,21,14,13,9,1,15,25,53,8,24,11,18,10,18,10,19,9,1,22
2019,9,1220,92,1299,72,H,0,29,54,9,23,25,28,4,17,20,11,12,3,15,26,50,7,20,13,15,7,16,14,19,6,1,23
2019,9,1222,79,1349,68,H,0,26,59,9,20,18,25,14,26,15,7,8,1,18,25,54,11,27,7,13,8,24,13,12,2,3,21
2019,9,1231,96,1266,73,H,0,35,55,9,20,17,23,5,30,18,13,7,5,26,25,59,5,23,18,26,10,19,8,14,2,0,20
2019,9,1237,76,1130,69,A,0,24,60,8,25,20,25,16,24,11,12,7,2,23,21,46,8,21,19,29,5,23,11,15,4,2,19
2019,9,1246,96,1315,58,H,0,33,62,6,13,24,30,19,26,15,13,12,5,15,19,48,7,19,13,18,5,10,8,20,5,5,19
2019,9,1260,75,1310,62,H,0,30,58,5,19,10,17,8,34,16,10,6,6,17,19,65,7,23,17,19,14,23,9,9,3,4,16
2019,9,1267,98,1291,75,H,0,37,73,19,45,5,14,7,25,28,9,12,2,19,28,54,8,18,11,21,6,33,18,24,3,0,13
2019,9,1276,73,1437,46,A,0,28,55,5,17,12,19,9,24,13,8,11,6,20,14,44,3,15,15,21,10,23,7,21,1,3,20
2019,9,1277,80,1419,59,H,0,28,70,6,29,18,22,15,36,13,7,7,7,18,18,59,5,19,18,25,8,29,6,9,5,0,19
2019,9,1298,77,1164,58,H,0,27,63,8,25,15,19,13,28,16,10,5,0,16,20,56,7,27,11,15,11,26,9,17,6,7,20
2019,9,1304,80,1371,57,H,0,26,63,8,23,20,27,15,29,15,8,7,6,16,21,59,2,16,13,20,12,26,3,14,1,3,20
2019,9,1319,76,1303,66,A,0,27,64,6,22,16,20,12,30,13,14,9,6,15,27,66,7,32,5,10,10,23,15,13,4,2,17
2019,9,1329,82,1427,60,H,0,31,62,10,20,10,20,13,30,20,14,8,4,17,21,64,5,26,13,21,17,22,9,18,11,0,18
2019,9,1347,63,1323,60,A,0,24,57,9,24,6,7,10,31,8,11,3,2,11,22,61,9,29,7,10,10,24,9,4,5,6,10
2019,9,1350,88,1383,66,H,0,36,58,7,18,9,13,6,27,17,9,9,1,11,25,64,9,29,7,8,12,20,8,10,4,1,13
2019,9,1361,103,1411,64,H,0,34,65,8,18,27,36,15,33,18,13,7,4,20,24,72,5,26,11,18,16,20,14,14,7,0,27
2019,9,1370,78,1450,69,N,0,28,55,5,19,17,23,8,32,11,17,6,7,22,21,71,6,24,21,24,18,22,8,14,6,2,21
2019,9,1374,98,1441,65,H,0,37,66,10,21,14,23,15,27,15,12,11,7,17,21,51,13,31,10,14,6,17,12,23,3,2,19
2019,9,1388,73,1308,58,A,0,25,54,9,22,14,16,7,27,9,8,5,0,21,20,55,2,18,16,23,10,22,6,6,3,1,14
2019,9,1410,70,1341,57,H,0,21,54,2,12,26,36,11,35,10,18,6,7,18,22,70,2,17,11,18,17,27,8,16,11,2,29
2019,9,1412,75,1309,68,H,0,29,63,4,15,13,20,17,20,13,10,9,1,17,28,55,6,13,6,11,12,19,15,17,7,2,18
2019,9,1425,95,1391,59,H,0,36,64,7,23,16,20,10,36,19,13,6,5,11,24,77,4,22,7,11,16,22,12,11,7,2,18
2019,9,1440,78,1367,72,H,0,24,54,10,21,20,24,6,27,14,13,5,2,16,30,64,5,21,7,14,9,24,13,11,6,1,20
2019,9,1460,84,1405,74,H,0,27,59,10,27,20,26,11,37,9,16,2,2,20,21,58,13,32,19,24,4,23,10,13,3,4,21
2019,9,1461,86,1212,78,H,0,25,60,9,24,27,32,14,28,11,11,10,2,19,28,57,8,16,14,23,8,25,15,15,5,7,29
2019,10,1101,67,1176,61,A,0,22,49,10,24,13,16,5,21,16,9,5,5,15,25,51,9,15,2,11,10,23,11,15,1,4,18
2019,10,1125,87,1252,83,A,0,34,62,9,22,10,16,7,33,19,21,6,8,23,28,63,8,21,19,26,4,24,16,14,10,3,18
2019,10,1132,75,1300,60,H,0,29,57,6,17,11,17,7,25,16,6,7,0,11,24,57,10,26,2,7,11,25,14,14,2,2,19
2019,10,1140,85,1331,65,H,0,29,71,6,24,21,26,12,40,19,8,7,2,18,25,62,6,23,9,18,3,34,15,13,2,5,22
2019,10,1141,67,1167,55,N,0,22,56,6,23,17,30,18,30,8,16,7,2,20,17,57,7,25,14,24,14,21,6,19,4,6,31
2019,10,1163,83,1393,76,N,0,28,57,12,21,15,23,13,33,22,20,6,8,22,26,66,6,22,18,25,11,21,10,11,8,4,24
2019,10,1172,57,1455,53,N,0,19,52,7,26,12,14,4,31,9,13,4,4,12,20,65,8,30,5,8,15,29,11,13,6,2,19
2019,10,1174,73,1165,56,A,0,29,54,6,15,9,13,7,31,10,12,4,3,10,22,57,6,23,6,8,5,21,11,10,4,5,12
2019,10,1177,72,1336,70,H,0,28,64,3,22,13,21,13,34,14,16,9,2,17,25,64,10,30,10,16,10,26,13,16,10,2,23
2019,10,1211,94,1401,71,H,0,32,65,7,21,23,32,12,29,16,11,8,10,20,27,65,5,18,12,19,13,26,9,14,6,4,22
2019,10,1216,68,1346,54,A,0,23,50,9,22,13,23,9,26,14,15,4,2,12,20,58,8,29,6,10,11,21,7,15,4,1,21
2019,10,1227,100,1456,95,H,0,36,64,13,29,15,18,7,27,16,12,9,5,22,33,69,15,34,14,18,12,23,19,16,5,3,19
2019,10,1234,77,1332,69,N,0,19,52,10,29,29,33,12,33,13,14,6,3,20,23,64,6,19,17,24,12,23,15,8,8,6,24
